"A_topic","B_topic","cosine_similarity","topic_words_A","topic_words_B"
"meloni_speeches.rds_topic_0","bolsonaro_speeches.rds_topic_0",0.877577556325311,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","vai, questão, governo, países, gente, pessoas, mundo, região, país, pandemia"
"meloni_speeches.rds_topic_0","bolsonaro_speeches.rds_topic_1",0.856909981611023,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","deus, vida, vou, pessoas, onde, verdade, família, lá, tudo, deus coração"
"meloni_speeches.rds_topic_0","bolsonaro_speeches.rds_topic_2",0.82166969329233,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","governador, barbalho, caixa, imposto, paraná, prezado, aqui, estado, todos, amigos"
"meloni_speeches.rds_topic_0","bolsonaro_speeches.rds_topic_3",0.795807910004449,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","todos, minas gerais, gerais, tarcísio, minas, brasil, aqui, obviamente, estado, satisfação"
"meloni_speeches.rds_topic_0","bolsonaro_speeches.rds_topic_4",0.87505371432466,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","exército, comandante, comandante exército, general, exército brasileiro, militar, pujol, senhores, forças, generais"
"meloni_speeches.rds_topic_0","bolsonaro_speeches.rds_topic_5",0.872002162936698,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","cada, hoje, caiado, todos, paulo guedes, guedes, outro, liberdade, brasil hoje, dia"
"meloni_speeches.rds_topic_0","bolsonaro_speeches.rds_topic_6",0.850102826913209,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","direitos, brasil, cubano, nações, deus, humanos, cubana, imprensa, nações unidas, unidas"
"meloni_speeches.rds_topic_0","bolsonaro_speeches.rds_topic_7",0.828440623625604,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","tereza cristina, cristina, tereza, questão, inmetro, agricultura, então, coisa, verdade, passado"
"meloni_speeches.rds_topic_0","bolsonaro_speeches.rds_topic_8",0.838891445241494,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","sacrifício própria, própria vida, servidor, vida, própria, forças, cadetes, 19 93, recebeu 19, servidores"
"meloni_speeches.rds_topic_0","bolsonaro_speeches.rds_topic_9",0.829163442974339,"coesione, risorse, pnrr, fondi, qui, lavoro, territorio, euro, regioni, milioni","mercosul, bloco, senhoras senhores, josé múcio, múcio, josé, senhoras, acordos, reformas, mario abdo"
